n_seed,n_tree,idx_test,beta_ATE_coef,beta_ATE_p,beta_ITE_coef,beta_ITE_p,recov_coef,recov_p,duration
2,2000,24,1.028592327,7.13E-64,2.169454644,3.10E-12,0.549338737,6.54E-80,96.53
2,2000,25,1.022603935,1.70E-68,2.165357235,3.06E-12,0.575624898,2.61E-89,91.3
2,2000,26,1.00897757,5.74E-59,1.976810747,1.12E-08,0.564698492,2.67E-85,100.07
2,2000,27,1.02835013,5.34E-68,2.288122671,5.98E-16,0.528905703,3.67E-73,88.43
2,2000,28,1.023102586,6.41E-73,1.979057607,3.80E-12,0.51371097,1.96E-68,85.97
2,2000,29,1.036815845,4.50E-59,1.932658661,1.23E-08,0.511224529,1.10E-67,93.68
2,2000,30,0.99177362,3.04E-54,2.072465515,3.49E-10,0.575983373,1.92E-89,99.67
2,2000,31,1.026078885,2.38E-60,2.195901001,4.79E-13,0.563213658,9.12E-85,100.74
2,2000,32,1.06917514,3.43E-56,2.040054966,8.83E-08,0.550922102,1.88E-80,85.58
2,2000,33,1.030078846,7.39E-56,1.776427787,3.02E-06,0.53872399,2.40E-76,94.2
2,2000,34,1.018466617,2.82E-54,2.110451688,1.12E-10,0.529812534,1.88E-73,89.75
2,2000,35,1.024493901,4.60E-65,2.021790539,2.02E-13,0.497252794,1.41E-63,94.06
2,2000,36,1.018346777,1.86E-67,2.148107837,4.40E-12,0.602886,5.33E-100,94.69
2,2000,37,1.025200666,1.46E-58,1.903043399,1.04E-07,0.568830666,8.47E-87,94
2,2000,38,1.022490332,6.22E-60,1.76975656,1.63E-09,0.549929901,4.11E-80,93.42
2,2000,39,1.056724263,1.13E-59,2.043055775,2.82E-09,0.619302588,5.94E-107,88.92
2,2000,40,1.019745336,6.40E-55,1.987833909,3.46E-15,0.492833938,2.57E-62,90.5
2,2000,41,1.006559173,2.33E-69,1.94011792,1.38E-12,0.58100058,2.45E-91,104.6
2,2000,42,1.006303719,2.38E-65,2.17890152,4.40E-10,0.568103265,1.56E-86,92.81
2,2000,43,1.036206453,8.58E-66,2.172889573,1.87E-11,0.583712112,2.24E-92,91.09
2,2000,44,1.038623794,2.69E-59,1.905347516,2.01E-11,0.525343291,4.95E-72,96.82
2,2000,45,1.039845228,1.61E-56,2.009125077,5.57E-11,0.555582789,4.56E-82,85.9
2,2000,46,1.021641225,3.71E-63,2.035903379,5.68E-10,0.554321263,1.25E-81,79.22
2,2000,47,1.039443088,1.59E-58,2.036614024,1.86E-10,0.487374154,8.73E-61,86.92
2,2000,48,1.021572827,1.48E-68,1.93973361,2.93E-10,0.590002276,8.05E-95,117.49
2,2000,49,1.021929803,5.54E-60,2.087574303,1.19E-11,0.560985877,5.69E-84,99.36
2,2000,50,1.015090812,3.86E-64,2.090733209,8.14E-15,0.503126147,2.80E-65,97.84
2,5000,1,1.021403206,1.72E-57,2.262013489,2.27E-10,0.56897857,7.48E-87,134.33
2,5000,2,1.015458753,1.27E-67,2.003036661,6.63E-13,0.551289487,1.40E-80,120.1
2,5000,3,1.019247363,7.84E-63,2.15775126,4.15E-13,0.475966762,1.13E-57,103.42
2,5000,4,1.022898851,1.99E-58,2.142072802,2.85E-11,0.586351074,2.15E-93,165.02
2,5000,5,1.04018228,1.27E-55,2.053457139,9.41E-10,0.57521762,3.71E-89,160
2,5000,6,1.013134246,1.73E-59,2.145372315,6.83E-11,0.60726411,8.16E-102,183.98
2,5000,7,1.023335247,1.46E-54,2.110691138,1.35E-07,0.556218549,2.73E-82,150.08
2,5000,8,1.0244407,3.94E-56,2.156469479,1.48E-11,0.535541629,2.65E-75,120.62
2,5000,9,1.065104991,6.00E-60,2.1615109,2.71E-13,0.514581926,1.07E-68,119
2,5000,10,1.00635078,1.20E-58,2.377186807,2.08E-12,0.572958066,2.57E-88,146.93
2,5000,11,1.020829865,1.09E-59,2.017598088,9.46E-10,0.52558388,4.16E-72,134.53
2,5000,12,1.031481811,3.32E-58,2.002042555,9.36E-09,0.565953587,9.41E-86,132.79
2,5000,13,1.014575409,4.18E-64,2.027420311,1.45E-11,0.568013035,1.68E-86,135.77
2,5000,14,1.013781391,2.97E-61,2.114968219,2.25E-11,0.54593728,9.37E-79,124.73
2,5000,15,1.009607962,2.53E-61,2.12887282,1.20E-11,0.560918509,6.01E-84,140.58
2,5000,16,1.025267105,1.17E-58,2.067816084,7.45E-11,0.565688154,1.17E-85,135.53
2,5000,17,1.031106822,2.82E-61,2.131998233,3.48E-10,0.573422792,1.73E-88,153.25
2,5000,18,1.022160424,2.31E-60,1.957162649,2.03E-09,0.493065768,2.21E-62,116.5
2,5000,19,1.021161098,2.88E-56,2.239990279,3.31E-11,0.532505031,2.57E-74,124.19
2,5000,20,0.994773989,5.99E-59,2.026912221,2.07E-11,0.556826492,1.67E-82,124.05
2,5000,21,1.018042379,2.72E-57,2.037445195,5.55E-11,0.546798556,4.79E-79,144.61
2,5000,22,1.011987847,2.98E-68,2.128258262,3.50E-13,0.618364316,1.52E-106,153.78
2,5000,23,1.024326335,1.19E-60,2.253480208,1.22E-11,0.532672404,2.26E-74,132.67
2,5000,24,1.029982226,1.29E-64,2.030970929,1.44E-10,0.579299703,1.08E-90,159.8
2,5000,25,1.033268121,6.96E-63,2.421146603,3.40E-13,0.555486648,4.93E-82,119.89
2,5000,26,1.014639833,3.39E-56,1.990009475,5.42E-09,0.569367249,5.39E-87,152.09
2,5000,27,1.018430124,1.69E-60,2.12272015,1.07E-12,0.572607154,3.47E-88,142.47
2,5000,28,1.029765233,2.28E-62,2.075752521,1.49E-12,0.529217026,2.92E-73,131.42
2,5000,29,1.031744663,1.35E-57,1.993573164,3.17E-10,0.547871792,2.07E-79,134.86
2,5000,30,0.991206521,4.12E-61,2.203372577,4.19E-11,0.597508508,8.26E-98,170.41
2,5000,31,1.032700926,6.18E-59,2.32218217,2.57E-12,0.592846102,6.06E-96,158.2
2,5000,32,1.065261908,2.40E-57,2.102735037,1.76E-09,0.547885605,2.05E-79,136.52
2,5000,33,1.028637063,1.07E-54,1.93430004,1.42E-07,0.55791,6.97E-83,147.28
2,5000,34,1.02741408,5.12E-56,2.278900955,4.84E-11,0.527364606,1.14E-72,135.04
2,5000,35,1.011451597,6.34E-65,2.03832851,9.82E-17,0.504387984,1.19E-65,124.91
2,5000,36,1.027730095,2.96E-66,2.085767719,1.38E-11,0.590296404,6.17E-95,140.94
2,5000,37,1.030712885,3.60E-58,2.033844266,1.15E-08,0.56301216,1.08E-84,136.97
2,5000,38,1.030590231,3.75E-61,2.138344023,1.39E-10,0.554957578,7.53E-82,146.65
2,5000,39,1.041256651,3.08E-54,2.061778951,1.70E-12,0.594055894,2.00E-96,142.71
2,5000,40,1.031663461,4.70E-61,2.025399444,1.27E-10,0.522103463,5.14E-71,135.73
2,5000,41,1.019392094,1.50E-63,2.058061142,3.96E-13,0.575902115,2.06E-89,148.27
2,5000,42,1.013810694,7.48E-65,2.195157562,3.66E-13,0.547042052,3.96E-79,103.37
2,5000,43,1.029011931,5.18E-62,2.232110384,1.37E-12,0.600925635,3.39E-99,115.83
2,5000,44,1.034363979,2.33E-60,1.988973123,3.66E-12,0.524156848,1.17E-71,134.73
2,5000,45,1.037450312,1.80E-61,2.1095422,2.41E-11,0.548977607,8.69E-80,134.3
2,5000,46,1.013650814,8.24E-64,2.218604971,1.35E-10,0.542442276,1.40E-77,125.19
2,5000,47,1.032726072,2.26E-59,2.201448314,5.82E-11,0.5190955,4.41E-70,120.04
2,5000,48,1.028943616,3.81E-64,2.047071582,8.06E-12,0.620202617,2.40E-107,173.16
2,5000,49,1.019748308,4.71E-62,1.952515038,2.24E-09,0.549571364,5.45E-80,158.09
2,5000,50,1.016477021,9.79E-60,2.167185011,6.61E-13,0.583953683,1.81E-92,153.71
2,10000,1,1.020911563,5.43E-57,2.191239667,7.11E-10,0.556802768,1.71E-82,200.45
2,10000,2,1.018414574,3.03E-65,1.945470881,1.28E-12,0.542139991,1.76E-77,193.7
2,10000,3,1.015085382,1.20E-63,2.172064614,8.16E-13,0.482466934,1.97E-59,141.91
2,10000,4,1.028652231,1.77E-66,2.048693532,5.33E-11,0.589347258,1.46E-94,246.69
2,10000,5,1.035588471,2.30E-55,2.018051062,2.72E-08,0.561593789,3.46E-84,251.31
2,10000,6,1.013759218,7.06E-64,2.113019221,9.86E-12,0.611106583,1.98E-103,289.59
2,10000,7,1.027053201,1.36E-56,2.099801411,2.88E-08,0.570591748,1.92E-87,238.3
2,10000,8,1.022597809,3.74E-60,2.177722149,3.86E-13,0.532488312,2.60E-74,187.06
2,10000,9,1.06375424,7.22E-56,2.141400262,8.71E-11,0.517043406,1.89E-69,176.32
2,10000,10,1.007837309,9.59E-63,2.256191902,3.81E-12,0.563704344,6.08E-85,212.09
2,10000,11,1.017626666,5.91E-58,2.009435273,8.31E-10,0.533952251,8.72E-75,205.12
2,10000,12,1.032862534,1.30E-61,2.117668192,2.01E-09,0.565609969,1.25E-85,210.94
2,10000,13,1.009929405,2.76E-61,2.039129148,5.74E-11,0.569708122,4.05E-87,217.47
2,10000,14,1.015642369,7.94E-58,2.097530257,1.54E-09,0.585661784,3.97E-93,203.95
2,10000,15,1.010838665,2.52E-61,2.060989626,1.25E-10,0.584114701,1.57E-92,267.05
2,10000,16,1.031492137,3.24E-59,1.98124206,1.39E-09,0.589203195,1.66E-94,228.36
2,10000,17,1.039775246,2.96E-61,2.244737334,5.50E-12,0.571116147,1.23E-87,234.72
2,10000,18,1.016347217,6.20E-61,2.021538875,4.80E-12,0.505444389,5.83E-66,158.56
2,10000,19,1.019862174,5.55E-57,2.200853576,2.71E-11,0.532009785,3.71E-74,175.17
2,10000,20,1.002424055,1.13E-61,2.116124608,8.08E-13,0.560700832,7.19E-84,187.02
2,10000,21,1.022607757,4.48E-56,2.112203169,1.49E-11,0.556439476,2.29E-82,220.76
2,10000,22,1.017208737,3.16E-68,2.067947773,1.44E-11,0.611619717,1.20E-103,241.46
2,10000,23,1.041712878,1.11E-61,2.19341882,4.01E-12,0.542623672,1.22E-77,200.23
2,10000,24,1.023603784,1.63E-61,2.116129836,6.69E-13,0.579257454,1.12E-90,240.05
2,10000,25,1.023591304,2.99E-64,2.312225932,1.42E-13,0.547217208,3.45E-79,180.8
2,10000,26,1.012253155,7.04E-58,2.065512152,1.80E-10,0.58411633,1.57E-92,241.01
2,10000,27,1.018884993,4.77E-61,2.250086915,1.38E-13,0.574158315,9.21E-89,217.14
2,10000,28,1.017419519,1.26E-62,2.118599279,1.16E-10,0.578737047,1.77E-90,223.24
2,10000,29,1.035054995,1.87E-57,2.114960246,5.44E-11,0.547348907,3.12E-79,215.37
2,10000,30,0.999425778,4.27E-63,2.256163701,1.68E-12,0.601179215,2.67E-99,268.77
2,10000,31,1.030195829,3.12E-57,2.11056698,5.62E-09,0.604481855,1.17E-100,271.17
2,10000,32,1.067632076,2.04E-56,2.10920008,6.78E-10,0.558873832,3.19E-83,213.8
2,10000,33,1.038071484,4.87E-57,1.979618535,9.61E-08,0.562973157,1.11E-84,208.85
2,10000,34,1.035461316,3.22E-59,2.280254863,5.19E-12,0.517758357,1.14E-69,193.23
2,10000,35,1.013098416,2.50E-60,2.061468227,2.73E-14,0.529862956,1.81E-73,204.75
2,10000,36,1.02106761,1.46E-62,1.985454625,2.28E-11,0.602151132,1.07E-99,215.48
2,10000,37,1.025583887,6.99E-56,1.981206171,6.45E-08,0.570245528,2.57E-87,202.36
2,10000,38,1.033822935,2.42E-60,1.947278028,1.92E-10,0.548659277,1.12E-79,215.86
2,10000,39,1.041279817,1.56E-52,2.042286121,1.50E-09,0.627208688,1.89E-110,254.55
2,10000,40,1.026246128,3.36E-58,2.065721565,4.56E-12,0.52905582,3.29E-73,181.2
2,10000,41,1.009578594,8.26E-66,2.055546397,3.01E-12,0.579267752,1.11E-90,255.46
2,10000,42,1.016082105,2.26E-65,2.220556985,3.28E-14,0.552961597,3.71E-81,209.65
2,10000,43,1.027265758,1.32E-64,2.196380883,5.34E-12,0.581451047,1.65E-91,209.17
2,10000,44,1.034773563,6.78E-58,2.035685479,2.61E-11,0.577068162,7.52E-90,238.41
2,10000,45,1.03732958,9.62E-58,2.216069873,1.05E-11,0.54784923,2.11E-79,210.33
2,10000,46,1.015896079,1.18E-61,2.207719609,7.88E-12,0.551339269,1.35E-80,189.89
2,10000,47,1.036256715,4.07E-59,2.042728672,2.67E-10,0.527231184,1.25E-72,188.17
2,10000,48,1.021454434,1.19E-64,1.995074361,4.00E-10,0.624453387,3.21E-109,282.16
2,10000,49,1.019179274,6.23E-66,2.144391244,2.02E-11,0.554803033,8.53E-82,230.68
2,10000,50,1.006072769,9.20E-59,2.199535824,5.37E-12,0.583182957,3.58E-92,253.57
5,1000,1,1.03214588,2.53E-59,1.905468164,4.56E-09,0.538568439,2.70E-76,165.98
5,1000,2,1.011043078,1.21E-69,1.877853494,3.55E-10,0.551763195,9.63E-81,196.13
5,1000,3,0.999453699,7.36E-65,1.961831152,2.71E-09,0.515541898,5.43E-69,156.51
5,1000,4,1.027459631,7.24E-58,2.217773438,4.25E-11,0.567020548,3.87E-86,188.85
5,1000,5,1.055431522,9.13E-54,2.02410683,7.09E-10,0.541244977,3.50E-77,191.79
5,1000,6,1.021659083,7.85E-62,2.287284819,1.05E-09,0.558159126,5.70E-83,205.94
5,1000,7,1.040751075,1.51E-47,2.303354306,1.08E-09,0.548821528,9.83E-80,198.68
5,1000,8,1.004668449,9.33E-64,2.034044027,5.21E-09,0.55032228,3.01E-80,179.83
5,1000,9,1.045273642,6.30E-60,1.944689095,8.68E-10,0.573424642,1.73E-88,171.45
5,1000,10,1.002779202,7.98E-60,2.275940509,1.50E-09,0.537592427,5.65E-76,188.32
5,1000,11,1.019568579,6.48E-65,2.106960419,7.06E-09,0.521711814,6.80E-71,177.86
5,1000,12,1.034808287,7.15E-63,2.196525519,3.25E-12,0.568615497,1.02E-86,185.25
5,1000,13,1.012364633,4.06E-64,2.023665704,5.36E-11,0.559468252,1.97E-83,193.56
5,1000,14,1.031197693,3.87E-55,1.912213797,1.59E-08,0.568793558,8.74E-87,180.94
5,1000,15,1.031917952,1.08E-78,2.08191572,2.36E-10,0.552194665,6.84E-81,176.15
5,1000,16,1.04478921,1.52E-57,2.220468126,1.29E-07,0.565659216,1.20E-85,175.53
5,1000,17,1.039339956,1.11E-58,2.147288343,1.57E-09,0.557178685,1.26E-82,151.18
5,1000,18,1.023672191,5.83E-47,2.060713216,6.40E-10,0.549006085,8.50E-80,164.86
5,1000,19,0.997924958,1.23E-56,2.017336959,1.07E-13,0.5240967,1.22E-71,151.82
5,1000,20,1.008462306,1.61E-56,2.142799116,1.50E-11,0.533647756,1.09E-74,161.88
5,1000,21,1.030767661,4.96E-59,2.189741141,3.20E-13,0.53090308,8.42E-74,153.62
5,1000,22,1.00971781,1.44E-63,2.151575816,4.40E-13,0.574448751,7.18E-89,175.64
5,1000,23,1.018929259,5.18E-60,2.080181927,4.64E-08,0.523439477,1.96E-71,169.39
5,1000,24,1.035732407,3.29E-57,2.314212276,1.94E-15,0.543439775,6.49E-78,197.47
5,1000,25,1.050942761,1.66E-65,1.961743778,2.62E-10,0.543207837,7.76E-78,177.77
5,1000,26,1.002126912,2.50E-66,2.196088405,1.68E-11,0.543430313,6.53E-78,176.01
5,1000,27,0.99107276,1.23E-58,2.25598344,1.73E-14,0.525389872,4.78E-72,177.52
5,1000,28,0.99229093,1.91E-57,1.900447892,6.90E-09,0.57451162,6.81E-89,186.55
5,1000,29,1.043969463,1.48E-57,2.222270518,1.64E-10,0.571400196,9.67E-88,171.97
5,1000,30,0.992804083,4.08E-55,1.980603297,2.68E-08,0.552426267,5.69E-81,166.62
5,1000,31,1.009709793,3.59E-58,2.260313758,3.07E-12,0.552572141,5.06E-81,182.45
5,1000,32,1.03056978,1.23E-54,2.02336976,2.53E-10,0.560313214,9.87E-84,175.85
5,1000,33,1.042988989,5.27E-59,1.913854907,2.82E-08,0.570839105,1.56E-87,178.01
5,1000,34,1.021734574,1.66E-52,2.536372933,3.50E-11,0.556748313,1.78E-82,199.33
5,1000,35,1.029340773,8.38E-62,2.086416684,1.83E-13,0.550501925,2.61E-80,192.99
5,1000,36,1.013679143,3.25E-65,2.050207471,1.41E-10,0.553658209,2.13E-81,181.34
5,1000,37,1.033809324,1.42E-61,1.950968713,4.65E-10,0.550193331,3.34E-80,195.44
5,1000,38,1.030334896,6.26E-58,1.976824987,3.32E-11,0.566810518,4.61E-86,198.11
5,1000,39,1.026760353,1.45E-46,1.951729669,1.94E-08,0.596929202,1.41E-97,187.09
5,1000,40,1.034497851,7.75E-59,2.017023407,1.15E-12,0.530500926,1.13E-73,192.72
5,1000,41,1.014103175,8.20E-72,1.958069807,6.81E-08,0.548042434,1.81E-79,213.72
5,1000,42,1.011477835,1.05E-65,2.122698659,1.45E-12,0.55170496,1.01E-80,200.95
5,1000,43,1.011953463,8.45E-59,2.048438468,4.06E-09,0.579348737,1.04E-90,185.59
5,1000,44,1.053854286,7.29E-60,2.09641924,1.64E-11,0.538706315,2.43E-76,190.69
5,1000,45,1.05233736,3.99E-59,2.084790281,1.29E-08,0.584276411,1.36E-92,191.4
5,1000,46,1.015920012,1.84E-61,1.982263602,7.81E-10,0.529237247,2.88E-73,176.11
5,1000,47,1.027869812,7.83E-59,2.013539016,1.59E-08,0.519824172,2.62E-70,181.36
5,1000,48,1.023148523,1.14E-67,2.014720979,2.42E-11,0.533370229,1.35E-74,188.32
5,1000,49,1.008397465,2.27E-66,1.962223549,5.43E-09,0.528643792,4.45E-73,195.7
5,1000,50,0.994938907,4.31E-57,1.970656086,7.11E-18,0.521806674,6.36E-71,210.36
5,2000,1,1.036792131,7.39E-57,2.059009317,3.67E-09,0.525010631,6.30E-72,188.81
5,2000,2,1.009561435,7.90E-65,2.076543086,7.66E-11,0.550422526,2.78E-80,239.72
5,2000,3,1.030128205,1.62E-61,2.16823899,3.80E-13,0.518613994,6.20E-70,207.84
5,2000,4,1.024200721,3.08E-59,2.121974035,6.15E-11,0.585445539,4.82E-93,246.27
5,2000,5,1.050803346,7.84E-55,1.917407204,7.05E-09,0.567946633,1.78E-86,251.39
5,2000,6,1.012084713,5.84E-61,2.195215212,8.18E-09,0.576144998,1.67E-89,258.97
5,2000,7,1.044637385,3.18E-55,2.228735809,1.50E-09,0.568152165,1.50E-86,238.61
5,2000,8,1.026643979,2.20E-59,2.086499293,2.71E-09,0.572212653,4.85E-88,230.78
5,2000,9,1.050515563,1.42E-63,2.106525209,2.74E-11,0.57308349,2.31E-88,238.89
5,2000,10,1.012107658,2.32E-59,2.460316294,5.64E-13,0.573944394,1.11E-88,238.94
5,2000,11,1.004621483,9.57E-63,2.136320023,3.92E-12,0.534368328,6.39E-75,221.93
5,2000,12,1.02728813,6.16E-63,2.169872601,6.60E-12,0.544616098,2.61E-78,233.27
5,2000,13,1.021779805,2.11E-63,2.098597457,1.28E-11,0.581218824,2.02E-91,257.25
5,2000,14,1.026010816,9.96E-59,2.014167973,3.93E-13,0.53985793,1.01E-76,228.22
5,2000,15,1.007065751,3.93E-63,2.103932629,3.95E-11,0.560440047,8.89E-84,231.42
5,2000,16,1.040455134,6.09E-57,2.077401847,8.88E-10,0.582097978,9.33E-92,249.86
5,2000,17,1.037380876,5.01E-60,2.048611555,2.77E-10,0.563729647,5.96E-85,226.05
5,2000,18,1.037578518,1.54E-58,1.997202699,2.48E-10,0.494340062,9.61E-63,205.25
5,2000,19,1.011109552,1.31E-54,1.942048053,9.46E-10,0.538817223,2.23E-76,200.87
5,2000,20,1.009698469,2.95E-58,2.104101858,3.19E-12,0.562942997,1.14E-84,211.55
5,2000,21,1.02065045,1.27E-58,2.198896694,1.68E-10,0.553326755,2.78E-81,224.62
5,2000,22,0.998876462,1.84E-67,2.111427712,1.38E-13,0.585069614,6.73E-93,231.16
5,2000,23,1.023945305,1.44E-59,2.143647612,1.06E-12,0.517674879,1.21E-69,212.23
5,2000,24,1.028979543,5.33E-62,2.087985259,1.03E-11,0.556986461,1.47E-82,258.44
5,2000,25,1.023082625,3.21E-70,2.231937691,3.43E-14,0.544077191,3.96E-78,222.76
5,2000,26,0.998371357,7.08E-60,2.124296178,1.89E-09,0.544415086,3.05E-78,234.33
5,2000,27,1.025835048,3.58E-66,2.264718218,1.57E-16,0.511182203,1.14E-67,218.83
5,2000,28,1.013293118,7.05E-71,2.199984177,7.01E-14,0.54283779,1.03E-77,239.05
5,2000,29,1.041952965,4.17E-59,1.955910861,3.06E-10,0.558287599,5.13E-83,224.5
5,2000,30,0.993285613,5.69E-53,2.263409481,1.13E-11,0.584787963,8.64E-93,230.79
5,2000,31,1.010736876,3.75E-60,2.312667491,2.35E-14,0.557448005,1.01E-82,234.41
5,2000,32,1.033717925,1.30E-56,2.138275903,2.62E-10,0.533846177,9.44E-75,224.06
5,2000,33,1.04060612,1.20E-55,1.891763947,2.75E-06,0.590269486,6.32E-95,239.55
5,2000,34,1.019132654,2.58E-55,2.236268025,7.13E-13,0.544663754,2.52E-78,240.01
5,2000,35,1.02325889,4.01E-63,2.065786945,5.49E-12,0.507666297,1.28E-66,221.22
5,2000,36,1.020725811,2.92E-66,2.138210972,4.48E-12,0.579456273,9.45E-91,221.96
5,2000,37,1.033894728,3.67E-58,2.031539977,1.33E-08,0.559162296,2.52E-83,239.29
5,2000,38,1.026677067,9.56E-60,1.931586176,4.84E-10,0.554425151,1.15E-81,249.13
5,2000,39,1.048075487,4.67E-58,2.236477168,8.33E-09,0.603481598,3.03E-100,231.25
5,2000,40,1.010821721,1.45E-55,2.102227903,1.06E-12,0.549417182,6.15E-80,239.39
5,2000,41,1.00164732,3.28E-68,2.019073961,7.29E-13,0.55255439,5.14E-81,250.58
5,2000,42,1.008642106,1.24E-67,2.192784598,4.10E-10,0.570328851,2.40E-87,246.33
5,2000,43,1.030781914,1.17E-63,2.277681107,5.57E-12,0.576765324,9.78E-90,230.91
5,2000,44,1.043030443,4.65E-58,2.119308498,7.75E-13,0.538549022,2.74E-76,234.84
5,2000,45,1.043909621,1.20E-55,1.989709903,5.59E-10,0.582588779,6.06E-92,250.64
5,2000,46,1.018861538,1.48E-63,2.047074522,9.27E-11,0.547123498,3.72E-79,175.88
5,2000,47,1.035279005,5.59E-58,2.165829876,2.53E-10,0.527054865,1.42E-72,203.87
5,2000,48,1.013518617,1.56E-67,2.055157501,1.52E-10,0.556798233,1.71E-82,243.42
5,2000,49,1.015512325,3.69E-59,2.162807678,3.87E-13,0.540931613,4.45E-77,221.38
5,2000,50,1.008137228,2.13E-63,2.111679905,3.14E-13,0.555602518,4.49E-82,249.2
5,5000,1,1.024975087,1.18E-57,2.081440768,1.94E-10,0.524423639,9.64E-72,297.31
5,5000,2,1.01098229,2.02E-66,2.057479719,8.51E-12,0.562464081,1.69E-84,354.35
5,5000,3,1.018365612,3.06E-62,2.232356766,3.16E-13,0.52997118,1.67E-73,316.23
5,5000,4,1.027516093,3.98E-60,2.124248674,7.32E-11,0.579148031,1.24E-90,386.85
5,5000,5,1.046302812,3.07E-57,2.080990719,5.06E-11,0.56172444,3.11E-84,388.01
5,5000,6,1.001733052,1.39E-58,2.274595099,2.08E-10,0.590425729,5.49E-95,414.55
5,5000,7,1.038636395,5.13E-55,2.100148616,2.41E-08,0.569290572,5.75E-87,381.97
5,5000,8,1.020854644,3.79E-56,2.169681579,6.45E-10,0.558699408,3.67E-83,350.87
5,5000,9,1.042394778,1.78E-58,2.27982612,6.43E-12,0.56506127,1.98E-85,349
5,5000,10,1.00643389,2.49E-58,2.356038319,9.81E-12,0.555227441,6.07E-82,342.35
5,5000,11,1.015819186,6.01E-60,2.065492284,8.54E-11,0.525162548,5.64E-72,309.67
5,5000,12,1.039331389,1.37E-58,2.096403714,1.78E-10,0.573856521,1.19E-88,373.28
5,5000,13,1.017026539,2.27E-64,2.032144405,1.01E-10,0.569158335,6.43E-87,382.75
5,5000,14,1.022307111,2.85E-61,2.205515659,1.05E-11,0.562180006,2.14E-84,356.01
5,5000,15,1.002624621,6.51E-61,2.15239368,2.93E-12,0.55977511,1.53E-83,318.58
5,5000,16,1.023889641,2.91E-58,2.093304432,1.04E-11,0.560013839,1.26E-83,352.67
5,5000,17,1.031673366,1.96E-60,2.155265164,4.32E-11,0.543691442,5.34E-78,332.35
5,5000,18,1.026068187,3.57E-60,2.026019493,5.86E-10,0.531430634,5.69E-74,317.64
5,5000,19,1.011234242,6.20E-56,2.192563646,1.61E-10,0.538073961,3.92E-76,278.19
5,5000,20,1.001241807,4.52E-59,2.079692844,2.59E-12,0.547315831,3.20E-79,324.04
5,5000,21,1.013754734,6.57E-58,2.08886308,8.72E-12,0.542419307,1.42E-77,345.13
5,5000,22,0.996668441,8.58E-69,2.113852072,8.76E-14,0.575251613,3.60E-89,331.94
5,5000,23,1.018692536,6.01E-60,2.147152127,2.85E-11,0.539716131,1.13E-76,339.01
5,5000,24,1.032245658,6.86E-64,2.026124439,4.80E-10,0.572154182,5.10E-88,405.02
5,5000,25,1.034296918,4.12E-63,2.224098458,1.28E-12,0.53049463,1.14E-73,317.97
5,5000,26,1.011565856,3.06E-56,2.099787927,8.39E-10,0.548412934,1.35E-79,349.29
5,5000,27,1.00894036,1.10E-60,2.022229849,1.59E-12,0.529804207,1.89E-73,328.31
5,5000,28,1.023799341,2.50E-62,2.153538233,5.72E-12,0.543683825,5.37E-78,352.46
5,5000,29,1.041848497,4.31E-58,2.156895791,3.87E-11,0.578412698,2.34E-90,356.78
5,5000,30,0.994730379,4.36E-60,2.293900701,5.32E-11,0.58749905,7.68E-94,369.48
5,5000,31,1.018338894,6.14E-59,2.39588008,1.41E-12,0.573844327,1.21E-88,360.44
5,5000,32,1.03589773,2.94E-57,2.13700616,1.52E-10,0.558788647,3.42E-83,369.8
5,5000,33,1.040680971,5.12E-55,1.946117169,7.51E-08,0.589581361,1.18E-94,361.58
5,5000,34,1.026569391,3.57E-57,2.270185281,2.04E-12,0.553871613,1.80E-81,346.17
5,5000,35,1.011207615,2.36E-64,2.113119849,9.89E-15,0.510756897,1.53E-67,307.19
5,5000,36,1.02527674,5.42E-65,2.054700827,3.00E-11,0.577569669,4.87E-90,337.76
5,5000,37,1.034048032,1.13E-58,2.060049438,4.35E-09,0.552305551,6.26E-81,353.8
5,5000,38,1.029613798,2.17E-60,2.105174607,2.45E-11,0.530618609,1.04E-73,332.89
5,5000,39,1.033529355,2.75E-53,2.147758008,1.08E-10,0.590549586,4.91E-95,335.78
5,5000,40,1.031306107,8.80E-61,2.158390881,4.91E-12,0.544251844,3.46E-78,328.41
5,5000,41,1.009624654,1.20E-63,2.125300744,1.72E-13,0.583573863,2.54E-92,399.51
5,5000,42,1.004546968,2.25E-65,2.143157752,5.96E-12,0.555971346,3.34E-82,360.81
5,5000,43,1.022063086,9.42E-62,2.254746024,1.16E-12,0.582335172,7.57E-92,330.44
5,5000,44,1.041714199,2.16E-59,2.093866841,1.87E-12,0.533575696,1.16E-74,350.97
5,5000,45,1.039405379,1.16E-60,2.116745444,3.33E-12,0.568818559,8.56E-87,353.88
5,5000,46,1.010923241,4.57E-63,2.220990894,7.92E-11,0.537661846,5.36E-76,321.81
5,5000,47,1.033396115,9.62E-60,2.182461008,6.43E-12,0.5321495,3.34E-74,328.06
5,5000,48,1.023055749,2.55E-64,2.124197139,5.12E-13,0.574686954,5.85E-89,370.2
5,5000,49,1.011186906,1.09E-61,1.958964099,5.04E-10,0.543518749,6.10E-78,347.3
5,5000,50,1.011346707,1.30E-59,2.192444657,2.70E-14,0.576673211,1.06E-89,385.08
5,10000,1,1.022733499,1.12E-57,2.090295634,7.29E-11,0.519723652,2.82E-70,490.42
